3116,admin,"Kunjirwadi,Haveli,787",7-13-2023,1:48:08 PM
3117,user1,"Shivapur,Haveli,117",7-13-2023,2:42:03 PM
3118,user1,"Shivapur,Haveli,117",7-13-2023,2:42:14 PM
3119,user1,"Shivare,Bhor,114",7-13-2023,2:49:50 PM
3120,user1,"Shivare,Bhor,114",7-13-2023,2:49:50 PM
3121,admin,"Shivare,Bhor,114",7-13-2023,2:59:57 PM
3122,admin,"Alandi,Khed,493",7-13-2023,3:37:21 PM
3123,admin,"Alandi,Khed,493",7-13-2023,3:37:24 PM
3124,admin,"Alandi,Khed,493",7-13-2023,3:37:26 PM
3125,admin,"Alandi,Khed,493",7-13-2023,3:37:26 PM
3126,admin,"Alandi,Khed,493",7-13-2023,3:37:26 PM
3127,admin,"Alandi,Khed,493",7-13-2023,3:37:27 PM
3128,admin,"Alandi Mhatobachi,Haveli,493",7-13-2023,3:37:34 PM
3129,admin,"Charholi Kh.,Khed,515",7-13-2023,3:37:55 PM
3130,admin,"Manjari Bk,Haveli,7",7-13-2023,4:02:27 PM
3131,admin,"Shevalwadi,Haveli,7",7-13-2023,4:02:48 PM
3132,admin,"Hinjavadi,Mulshi,144",7-13-2023,4:15:55 PM
3133,admin,"Charholi Kh.,Khed,105",7-13-2023,4:19:00 PM
3134,admin,"Charholi Kh.,Khed,105",7-13-2023,4:19:01 PM
3135,admin,"Charholi Kh.,Khed,500",7-13-2023,4:20:30 PM
3136,admin,"Solu,Khed,270",7-13-2023,4:24:03 PM
3137,admin,"Golegaon,Khed,449",7-13-2023,4:27:33 PM
3138,admin,"Golegaon,Khed,449",7-13-2023,4:27:34 PM
3139,admin,"Singapur,Purandar,434",7-13-2023,4:35:53 PM
3140,admin,"Dive,Purandar,1367",7-13-2023,4:36:34 PM
3141,admin,"Jadhavwadi,Purandar",7-13-2023,4:39:28 PM
3142,admin,"Zendewadi,Purandar,544",7-13-2023,4:42:01 PM
3143,admin,"Kumbharvalan,Purandar,18",7-13-2023,4:47:13 PM
3144,admin,"Kumbharvalan,Purandar,18",7-13-2023,4:47:24 PM
3145,admin,"Medankarwadi,Khed,385",7-13-2023,4:57:14 PM
3146,admin,"Medankarwadi,Khed,385",7-13-2023,4:57:23 PM
3147,admin,"Bhamboli,Khed,240",7-13-2023,5:05:41 PM
3148,admin,"Kharabwadi,Khed,138",7-13-2023,5:08:15 PM
3149,admin,"Ambethan,Khed,325",7-13-2023,5:11:27 PM
3150,admin,"Nanekarwadi,Khed,312",7-13-2023,5:14:36 PM
3151,admin,"Nanekarwadi,Khed,299",7-13-2023,5:14:59 PM
3152,admin,"Nanekarwadi,Khed,427",7-13-2023,5:16:22 PM
3153,admin,"Kadachiwadi,Khed,146",7-13-2023,5:19:29 PM
3154,admin,"Bhamboli,Khed,46",7-13-2023,5:25:41 PM
3155,admin,"Sandbhorwadi,Khed,1",7-13-2023,5:35:48 PM
3156,admin,"Santosh Nagar ,Khed,197",7-13-2023,5:40:33 PM
3157,admin,"Koregaon Bhima _CT,Shirur,543",7-13-2023,5:55:16 PM
3158,admin,"Sanaswadi ,Shirur,341",7-13-2023,5:58:22 PM
3159,admin,"Sanaswadi ,Shirur,1022",7-13-2023,5:59:02 PM
3160,admin,"Sanaswadi ,Shirur,1022",7-13-2023,5:59:04 PM
3161,admin,"Sanaswadi ,Shirur,1022",7-13-2023,5:59:05 PM
3162,admin,"Talegaon Dhamdhere,Shirur,1225",7-13-2023,6:04:03 PM
3163,admin,"Vadu Bk.,Shirur,716",7-13-2023,6:05:33 PM
3164,admin,"Vadu Bk.,Shirur,716",7-13-2023,6:06:14 PM
3165,admin,"Apti,Shirur,182",7-13-2023,6:13:02 PM
3166,admin,"Vadu Bk.,Shirur,64",7-13-2023,6:14:26 PM
3167,admin,"Vadu Bk.,Shirur,64",7-13-2023,6:14:26 PM
3168,admin,"Vadu Bk.,Shirur,64",7-13-2023,6:14:26 PM
3169,admin,"Vadu Bk.,Shirur,64",7-13-2023,6:14:26 PM
3170,admin,"Vadu Bk.,Shirur,64",7-13-2023,6:14:26 PM
3171,admin,"Vadu Bk.,Shirur,63",7-13-2023,6:14:26 PM
3172,admin,"Vadu Bk.,Shirur,63",7-13-2023,6:14:26 PM
3173,admin,"Vadu Bk.,Shirur,63",7-13-2023,6:14:26 PM
3174,admin,"Vadu Bk.,Shirur,63",7-13-2023,6:14:26 PM
3175,admin,"Vadu Bk.,Shirur",7-13-2023,6:14:26 PM
3176,admin,"Vadu Bk.,Shirur",7-13-2023,6:14:29 PM
3177,admin,"Vadu Bk.,Shirur",7-13-2023,6:14:29 PM
3178,admin,"Vadu Bk.,Shirur,64",7-13-2023,6:14:50 PM
3179,admin,"Nanoli Tarf Chakan,Mawal",7-13-2023,6:18:13 PM
3180,admin,"Nanoli Tarf Chakan,Mawal",7-13-2023,6:18:13 PM
3181,user1,"Nanoli Tarf Chakan,Mawal",7-13-2023,6:23:17 PM
3182,admin,"Mudhavare,Mawal,121",7-13-2023,8:18:37 PM
3183,admin,"Mudhavare,Mawal,50",7-13-2023,8:19:32 PM
3184,admin,"Mudhavare,Mawal,50",7-13-2023,8:19:33 PM
3185,admin,"Taje,Mawal,469",7-13-2023,8:20:55 PM
3186,admin,"Kune N.m.,Mawal,88",7-13-2023,8:40:57 PM
3187,admin,"Yawat,Daund,431",7-13-2023,8:47:16 PM
3188,admin,"Kune N.m.,Mawal,39",7-13-2023,8:53:36 PM
3189,admin,"Kune N.m.,Mawal,39",7-13-2023,8:56:35 PM
3190,admin,"Kharabwadi,Khed,138",7-13-2023,9:01:27 PM
3191,admin,"Malegaon,Bhor,143",7-14-2023,10:40:26 AM
3192,admin,"Ambi,Mawal,856,924",7-14-2023,10:59:28 AM
3193,admin,"Ambi,Mawal,856,924",7-14-2023,10:59:31 AM
3194,admin,"Ambi,Mawal,856,924",7-14-2023,10:59:32 AM
3195,admin,"Ambi,Mawal,856,924",7-14-2023,10:59:32 AM
3196,admin,"Ambi,Mawal,856,924",7-14-2023,10:59:42 AM
3197,admin,"Ambi,Mawal,856",7-14-2023,10:59:46 AM
3198,admin,"Ambi,Mawal,856",7-14-2023,11:02:49 AM
3199,admin,"Kadus,Khed,242",7-14-2023,1:00:09 PM
3200,admin,"Paud,Mulshi,225",7-14-2023,1:12:36 PM
3201,admin,"Pabal,Shirur,1171",7-14-2023,1:26:17 PM
3202,admin,"2932, Kadus",7-14-2023,1:55:06 PM
3203,admin,"2932, Kadus",7-14-2023,1:55:17 PM
3204,admin,"2932, Kadus",7-14-2023,1:55:18 PM
3205,admin,"Kadus,Khed,2932",7-14-2023,1:55:42 PM
3206,admin,"Kadus,Khed,242",7-14-2023,2:09:01 PM
3207,admin,"Kikavi,Bhor,286",7-14-2023,2:50:07 PM
3208,admin,"Shirur_Annapur_Saradwadi_Tardobachiwadi_Kardilwad,Shirgurkar,705",7-14-2023,2:55:24 PM
3209,admin,"Shirur_Annapur_Saradwadi_Tardobachiwadi_Kardilwad,Shirgurkar,705",7-14-2023,2:55:46 PM
